2006-11-26 - 2006-12-02,-12%
2006-12-03 - 2006-12-09,0%
2006-12-10 - 2006-12-16,-12%
2006-12-17 - 2006-12-23,-12%
2006-12-24 - 2006-12-30,-12%
2006-12-31 - 2007-01-06,0%
2007-01-07 - 2007-01-13,13%
2007-01-14 - 2007-01-20,13%
2007-01-21 - 2007-01-27,13%
2007-01-28 - 2007-02-03,13%
2007-02-04 - 2007-02-10,13%
2007-02-11 - 2007-02-17,13%
2007-02-18 - 2007-02-24,25%
2007-02-25 - 2007-03-03,13%
2007-03-04 - 2007-03-10,13%
2007-03-11 - 2007-03-17,13%
2007-03-18 - 2007-03-24,13%
2007-03-25 - 2007-03-31,38%
2007-04-01 - 2007-04-07,25%
2007-04-08 - 2007-04-14,13%
2007-04-15 - 2007-04-21,25%
2007-04-22 - 2007-04-28,25%
2007-04-29 - 2007-05-05,25%
2007-05-06 - 2007-05-12,38%
2007-05-13 - 2007-05-19,50%
2007-05-20 - 2007-05-26,50%
2007-05-27 - 2007-06-02,50%
2007-06-03 - 2007-06-09,63%
2007-06-10 - 2007-06-16,50%
2007-06-17 - 2007-06-23,63%
2007-06-24 - 2007-06-30,75%
2007-07-01 - 2007-07-07,75%
2007-07-08 - 2007-07-14,50%
2007-07-15 - 2007-07-21,50%
2007-07-22 - 2007-07-28,38%
2007-07-29 - 2007-08-04,38%
2007-08-05 - 2007-08-11,25%
2007-08-12 - 2007-08-18,13%
2007-08-19 - 2007-08-25,13%
2007-08-26 - 2007-09-01,13%
2007-09-02 - 2007-09-08,13%
2007-09-09 - 2007-09-15,0%
2007-09-16 - 2007-09-22,0%
2007-09-23 - 2007-09-29,0%
2007-09-30 - 2007-10-06,0%
2007-10-07 - 2007-10-13,0%
2007-10-14 - 2007-10-20,0%
2007-10-21 - 2007-10-27,0%
2007-10-28 - 2007-11-03,0%
2007-11-04 - 2007-11-10,0%
2007-11-11 - 2007-11-17,0%
2007-11-18 - 2007-11-24,-12%
2007-11-25 - 2007-12-01,0%
2007-12-02 - 2007-12-08,0%
2007-12-09 - 2007-12-15,-12%
2007-12-16 - 2007-12-22,-12%
2007-12-23 - 2007-12-29,-12%
2007-12-30 - 2008-01-05,0%
2008-01-06 - 2008-01-12,13%
2008-01-13 - 2008-01-19,13%
2008-01-20 - 2008-01-26,13%
2008-01-27 - 2008-02-02,0%
2008-02-03 - 2008-02-09,13%
2008-02-10 - 2008-02-16,13%
2008-02-17 - 2008-02-23,25%
2008-02-24 - 2008-03-01,25%
2008-03-02 - 2008-03-08,13%
2008-03-09 - 2008-03-15,13%
2008-03-16 - 2008-03-22,13%
2008-03-23 - 2008-03-29,13%
2008-03-30 - 2008-04-05,13%
2008-04-06 - 2008-04-12,13%
2008-04-13 - 2008-04-19,13%
2008-04-20 - 2008-04-26,13%
2008-04-27 - 2008-05-03,13%
2008-05-04 - 2008-05-10,25%
2008-05-11 - 2008-05-17,25%
2008-05-18 - 2008-05-24,25%
2008-05-25 - 2008-05-31,38%
2008-06-01 - 2008-06-07,38%
2008-06-08 - 2008-06-14,50%
2008-06-15 - 2008-06-21,50%
2008-06-22 - 2008-06-28,63%
2008-06-29 - 2008-07-05,113%
2008-07-06 - 2008-07-12,88%
2008-07-13 - 2008-07-19,63%
2008-07-20 - 2008-07-26,50%
2008-07-27 - 2008-08-02,50%
2008-08-03 - 2008-08-09,100%
2008-08-10 - 2008-08-16,50%
2008-08-17 - 2008-08-23,688%
2008-08-24 - 2008-08-30,188%
2008-08-31 - 2008-09-06,88%
2008-09-07 - 2008-09-13,50%
2008-09-14 - 2008-09-20,38%
2008-09-21 - 2008-09-27,25%
2008-09-28 - 2008-10-04,25%
2008-10-05 - 2008-10-11,13%
2008-10-12 - 2008-10-18,13%
2008-10-19 - 2008-10-25,25%
2008-10-26 - 2008-11-01,13%
2008-11-02 - 2008-11-08,0%
2008-11-09 - 2008-11-15,0%
2008-11-16 - 2008-11-22,13%
2008-11-23 - 2008-11-29,-12%
2008-11-30 - 2008-12-06,25%
2008-12-07 - 2008-12-13,13%
2008-12-14 - 2008-12-20,0%
2008-12-21 - 2008-12-27,-12%
2008-12-28 - 2009-01-03,0%
2009-01-04 - 2009-01-10,13%
2009-01-11 - 2009-01-17,13%
2009-01-18 - 2009-01-24,13%
2009-01-25 - 2009-01-31,13%
2009-02-01 - 2009-02-07,338%
2009-02-08 - 2009-02-14,75%
2009-02-15 - 2009-02-21,38%
2009-02-22 - 2009-02-28,25%
2009-03-01 - 2009-03-07,13%
2009-03-08 - 2009-03-14,25%
2009-03-15 - 2009-03-21,13%
2009-03-22 - 2009-03-28,13%
2009-03-29 - 2009-04-04,13%
2009-04-05 - 2009-04-11,13%
2009-04-12 - 2009-04-18,13%
2009-04-19 - 2009-04-25,13%
2009-04-26 - 2009-05-02,13%
2009-05-03 - 2009-05-09,13%
2009-05-10 - 2009-05-16,38%
2009-05-17 - 2009-05-23,38%
2009-05-24 - 2009-05-30,38%
2009-05-31 - 2009-06-06,38%
2009-06-07 - 2009-06-13,38%
2009-06-14 - 2009-06-20,50%
2009-06-21 - 2009-06-27,50%
2009-06-28 - 2009-07-04,38%
2009-07-05 - 2009-07-11,63%
2009-07-12 - 2009-07-18,50%
2009-07-19 - 2009-07-25,50%
2009-07-26 - 2009-08-01,75%
2009-08-02 - 2009-08-08,50%
2009-08-09 - 2009-08-15,25%
2009-08-16 - 2009-08-22,13%
2009-08-23 - 2009-08-29,13%
2009-08-30 - 2009-09-05,13%
2009-09-06 - 2009-09-12,0%
2009-09-13 - 2009-09-19,0%
2009-09-20 - 2009-09-26,0%
2009-09-27 - 2009-10-03,0%
2009-10-04 - 2009-10-10,0%
2009-10-11 - 2009-10-17,0%
2009-10-18 - 2009-10-24,0%
2009-10-25 - 2009-10-31,0%
2009-11-01 - 2009-11-07,0%
2009-11-08 - 2009-11-14,0%
2009-11-15 - 2009-11-21,0%
2009-11-22 - 2009-11-28,-25%
2009-11-29 - 2009-12-05,-12%
2009-12-06 - 2009-12-12,-12%
2009-12-13 - 2009-12-19,-12%
2009-12-20 - 2009-12-26,-25%
2009-12-27 - 2010-01-02,-12%
2010-01-03 - 2010-01-09,0%
2010-01-10 - 2010-01-16,0%
2010-01-17 - 2010-01-23,0%
2010-01-24 - 2010-01-30,0%
2010-01-31 - 2010-02-06,0%
2010-02-07 - 2010-02-13,13%
2010-02-14 - 2010-02-20,25%
2010-02-21 - 2010-02-27,13%
2010-02-28 - 2010-03-06,13%
2010-03-07 - 2010-03-13,0%
2010-03-14 - 2010-03-20,0%
2010-03-21 - 2010-03-27,0%
2010-03-28 - 2010-04-03,0%
2010-04-04 - 2010-04-10,13%
2010-04-11 - 2010-04-17,0%
2010-04-18 - 2010-04-24,0%
2010-04-25 - 2010-05-01,0%
2010-05-02 - 2010-05-08,13%
2010-05-09 - 2010-05-15,13%
2010-05-16 - 2010-05-22,13%
2010-05-23 - 2010-05-29,25%
2010-05-30 - 2010-06-05,38%
2010-06-06 - 2010-06-12,25%
2010-06-13 - 2010-06-19,38%
2010-06-20 - 2010-06-26,38%
2010-06-27 - 2010-07-03,38%
2010-07-04 - 2010-07-10,38%
2010-07-11 - 2010-07-17,25%
2010-07-18 - 2010-07-24,25%
2010-07-25 - 2010-07-31,25%
2010-08-01 - 2010-08-07,25%
2010-08-08 - 2010-08-14,13%
2010-08-15 - 2010-08-21,13%
2010-08-22 - 2010-08-28,0%
2010-08-29 - 2010-09-04,0%
2010-09-05 - 2010-09-11,0%
2010-09-12 - 2010-09-18,-12%
2010-09-19 - 2010-09-25,-12%
2010-09-26 - 2010-10-02,-12%
2010-10-03 - 2010-10-09,-12%
2010-10-10 - 2010-10-16,-12%
2010-10-17 - 2010-10-23,0%
2010-10-24 - 2010-10-30,0%
2010-10-31 - 2010-11-06,-12%
2010-11-07 - 2010-11-13,-12%
2010-11-14 - 2010-11-20,-12%
2010-11-21 - 2010-11-27,-25%
2010-11-28 - 2010-12-04,-12%
2010-12-05 - 2010-12-11,-12%
2010-12-12 - 2010-12-18,-12%
2010-12-19 - 2010-12-25,-25%
2010-12-26 - 2011-01-01,-25%
2011-01-02 - 2011-01-08,0%
2011-01-09 - 2011-01-15,13%
2011-01-16 - 2011-01-22,13%
2011-01-23 - 2011-01-29,0%
2011-01-30 - 2011-02-05,13%
2011-02-06 - 2011-02-12,0%
2011-02-13 - 2011-02-19,13%
2011-02-20 - 2011-02-26,13%
2011-02-27 - 2011-03-05,13%
2011-03-06 - 2011-03-12,13%
2011-03-13 - 2011-03-19,0%
2011-03-20 - 2011-03-26,13%
2011-03-27 - 2011-04-02,13%
2011-04-03 - 2011-04-09,13%
2011-04-10 - 2011-04-16,13%
2011-04-17 - 2011-04-23,0%
2011-04-24 - 2011-04-30,0%
2011-05-01 - 2011-05-07,13%
2011-05-08 - 2011-05-14,13%
2011-05-15 - 2011-05-21,13%
2011-05-22 - 2011-05-28,25%
2011-05-29 - 2011-06-04,50%
2011-06-05 - 2011-06-11,50%
2011-06-12 - 2011-06-18,38%
2011-06-19 - 2011-06-25,50%
2011-06-26 - 2011-07-02,50%
2011-07-03 - 2011-07-09,50%
2011-07-10 - 2011-07-16,50%
2011-07-17 - 2011-07-23,50%
2011-07-24 - 2011-07-30,50%
2011-07-31 - 2011-08-06,38%
2011-08-07 - 2011-08-13,25%
2011-08-14 - 2011-08-20,13%
2011-08-21 - 2011-08-27,0%
2011-08-28 - 2011-09-03,0%
2011-09-04 - 2011-09-10,0%
2011-09-11 - 2011-09-17,0%
2011-09-18 - 2011-09-24,0%
2011-09-25 - 2011-10-01,0%
2011-10-02 - 2011-10-08,0%
2011-10-09 - 2011-10-15,-12%
2011-10-16 - 2011-10-22,0%
2011-10-23 - 2011-10-29,0%
2011-10-30 - 2011-11-05,0%
2011-11-06 - 2011-11-12,0%
2011-11-13 - 2011-11-19,-12%
2011-11-20 - 2011-11-26,-25%
2011-11-27 - 2011-12-03,-12%
2011-12-04 - 2011-12-10,-12%
2011-12-11 - 2011-12-17,-12%
2011-12-18 - 2011-12-24,-12%
2011-12-25 - 2011-12-31,-12%
2012-01-01 - 2012-01-07,0%
2012-01-08 - 2012-01-14,13%
2012-01-15 - 2012-01-21,13%
2012-01-22 - 2012-01-28,0%
2012-01-29 - 2012-02-04,13%
2012-02-05 - 2012-02-11,0%
2012-02-12 - 2012-02-18,0%
2012-02-19 - 2012-02-25,25%
2012-02-26 - 2012-03-03,13%
2012-03-04 - 2012-03-10,13%
2012-03-11 - 2012-03-17,13%
2012-03-18 - 2012-03-24,13%
2012-03-25 - 2012-03-31,13%
2012-04-01 - 2012-04-07,0%
2012-04-08 - 2012-04-14,0%
2012-04-15 - 2012-04-21,13%
2012-04-22 - 2012-04-28,13%
2012-04-29 - 2012-05-05,13%
2012-05-06 - 2012-05-12,25%
2012-05-13 - 2012-05-19,25%
2012-05-20 - 2012-05-26,38%
2012-05-27 - 2012-06-02,50%
2012-06-03 - 2012-06-09,50%
2012-06-10 - 2012-06-16,50%
2012-06-17 - 2012-06-23,63%
2012-06-24 - 2012-06-30,138%
2012-07-01 - 2012-07-07,113%
2012-07-08 - 2012-07-14,63%
2012-07-15 - 2012-07-21,50%
2012-07-22 - 2012-07-28,175%
2012-07-29 - 2012-08-04,150%
2012-08-05 - 2012-08-11,463%
2012-08-12 - 2012-08-18,150%
2012-08-19 - 2012-08-25,88%
2012-08-26 - 2012-09-01,25%
2012-09-02 - 2012-09-08,25%
2012-09-09 - 2012-09-15,13%
2012-09-16 - 2012-09-22,0%
2012-09-23 - 2012-09-29,0%
2012-09-30 - 2012-10-06,0%
2012-10-07 - 2012-10-13,0%
2012-10-14 - 2012-10-20,0%
2012-10-21 - 2012-10-27,0%
2012-10-28 - 2012-11-03,0%
2012-11-04 - 2012-11-10,0%
2012-11-11 - 2012-11-17,-12%
2012-11-18 - 2012-11-24,-12%
2012-11-25 - 2012-12-01, 
,
,
,
Top searches,
swim,100
recreation,95
phelps,85
swimming,75
phelps michael,65
rec,65
recreation center,55
rec center,45
community center,30
water polo,15
swimmer,15
sacred heart,10
lochte,10
usa swimming,10
engraving,10
diving,10
ryan lochte,10
swim meet,5
water ski,5
lake lanier,5
,
,
,
Rising searches,
ryan lochte,400%
lochte,800%
michael phelps medals,500%
phelps girlfriend,350%
phelps medals,200%
michael phelps girlfriend,160%
rec center,150%
rec,130%
park community,50%
americas cup,40%
